sim_time,node,is_attacker,f1_pkt_rate,f2_mean_rate,f3_burst_ratio,f4_rate_change,f5_rate_trend,f6_flow_duration,f7_activity_ratio,f8_cell_zscore,f9_consecutive,f10_peak_rate
967.0,ue[3],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
598.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.022
120.0,attacker[2],1,0.017,0.0171,0.049708,0.001,0.49925,0.396667,1.0,0.201732,1.0,0.025
1116.0,ue[1],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
193.0,ue[3],0,0.012,0.0085,0.070588,0.003,0.50125,0.64,1.0,0.0,1.0,0.017
558.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.02
662.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.03
1371.0,ue[3],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
391.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.029
15.0,ue[4],0,0.015,0.0105,0.071429,0.008,0.5005,0.046667,1.0,0.070711,0.533333,0.019
13.0,ue[2],0,0.01,0.0109,0.045872,0.005,0.50075,0.04,1.0,0.0,0.466667,0.015
872.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1037.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
981.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1325.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
425.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.03
49.0,ue[0],0,0.009,0.0095,0.047368,0.003,0.50275,0.16,1.0,0.0,1.0,0.018
1286.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
245.0,attacker[0],1,0.017,0.0175,0.048571,0.007,0.502917,0.813333,1.0,0.179605,1.0,0.027
1214.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1141.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
803.0,ue[3],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
744.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.022
101.0,attacker[2],1,0.013,0.0154,0.042208,0.003,0.496917,0.333333,1.0,0.0,1.0,0.025
517.0,ue[3],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.018
1120.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1109.0,ue[3],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
965.0,ue[3],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
655.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.03
210.0,ue[1],0,0.007,0.0096,0.036458,0.003,0.49925,0.696667,1.0,0.0,1.0,0.022
426.0,ue[1],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.022
35.0,attacker[1],1,0.019,0.0179,0.053073,0.005,0.497417,0.113333,1.0,0.269047,1.0,0.029
1313.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
856.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1454.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
350.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.019
1441.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
801.0,ue[3],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1454.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1251.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1499.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
544.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.03
1263.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
280.0,attacker[0],1,0.01,0.0151,0.033113,0.003,0.497917,0.93,1.0,0.0,1.0,0.027
176.0,attacker[1],1,0.015,0.0154,0.048701,0.003,0.49975,0.583333,1.0,0.24199,1.0,0.029
469.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.03
1455.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
651.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.03
333.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.029
921.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
529.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.019
1007.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
629.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.02
380.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.029
1115.0,ue[1],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
61.0,ue[4],0,0.008,0.0093,0.043011,0.006,0.5005,0.2,1.0,0.0,1.0,0.019
986.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1181.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
152.0,ue[1],0,0.008,0.0093,0.043011,0.002,0.499167,0.503333,1.0,0.0,1.0,0.022
500.0,ue[3],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.018
178.0,ue[3],0,0.011,0.0093,0.05914,0.001,0.502083,0.59,1.0,0.0,1.0,0.017
1228.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
950.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
602.0,ue[1],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.02
878.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
314.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.333333,0.0,0.0,0.03
91.0,ue[2],0,0.008,0.0093,0.043011,0.0,0.4985,0.3,1.0,0.0,1.0,0.018
898.0,ue[1],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1258.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1228.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
389.0,ue[1],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.022
1184.0,ue[1],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
380.0,ue[3],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.018
472.0,ue[1],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.022
698.0,ue[3],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.018
110.0,ue[2],0,0.015,0.0109,0.068807,0.007,0.500083,0.363333,1.0,0.096592,1.0,0.018
451.0,ue[3],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.018
159.0,attacker[2],1,0.02,0.0143,0.06993,0.007,0.501917,0.526667,1.0,0.303901,1.0,0.025
570.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.022
1354.0,ue[3],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
890.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1020.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
317.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.233333,0.0,0.0,0.03
582.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.019
1023.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
323.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.033333,0.0,0.0,0.03
1071.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
491.0,ue[3],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.018
1385.0,ue[3],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
66.0,ue[3],0,0.01,0.0102,0.04902,0.002,0.500833,0.216667,1.0,0.0,1.0,0.015
1443.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1075.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
233.0,attacker[2],1,0.019,0.0169,0.056213,0.003,0.501583,0.773333,1.0,0.260846,1.0,0.026
1313.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
7.0,attacker[2],1,0.014,0.0105,0.066667,0.004,0.5005,0.02,0.875,0.081619,0.233333,0.021
831.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1319.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1114.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
400.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.029
732.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.018
1186.0,ue[3],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1066.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1248.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
482.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.02
647.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.02
23.0,ue[1],0,0.008,0.0105,0.038095,0.0,0.498167,0.073333,1.0,0.0,0.8,0.017
330.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.019
1361.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1051.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
862.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
536.0,ue[1],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.022
1126.0,ue[1],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1424.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
660.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.018
697.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.022
863.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
494.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.02
725.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.022
542.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.03
313.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.366667,0.0,0.0,0.03
1398.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
142.0,ue[3],0,0.014,0.01,0.07,0.006,0.501,0.47,1.0,0.0,1.0,0.017
106.0,ue[3],0,0.011,0.0076,0.072368,0.0,0.501667,0.35,1.0,0.0,1.0,0.017
1274.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
220.0,ue[0],0,0.006,0.0096,0.03125,0.006,0.499667,0.73,1.0,0.0,1.0,0.018
435.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.03
1114.0,ue[1],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
800.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1012.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
320.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.133333,0.0,0.0,0.03
1472.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
172.0,ue[0],0,0.014,0.0107,0.065421,0.005,0.500583,0.57,1.0,0.035277,1.0,0.018
241.0,attacker[1],1,0.013,0.0168,0.03869,0.005,0.499417,0.8,1.0,0.122577,1.0,0.029
291.0,ue[1],0,0.008,0.009,0.044444,0.003,0.498417,0.966667,1.0,0.0,1.0,0.022
308.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.533333,0.0,0.0,0.019
1439.0,ue[1],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
689.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.03
743.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.025
119.0,ue[4],0,0.008,0.0105,0.038095,0.003,0.499417,0.393333,1.0,0.0,1.0,0.019
1153.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1230.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
672.0,ue[3],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.018
129.0,attacker[0],1,0.014,0.0158,0.044304,0.001,0.499917,0.426667,1.0,0.097736,1.0,0.027
296.0,ue[0],0,0.0,0.0088,0.0,0.0,0.493667,0.983333,0.933333,0.0,0.0,0.022
271.0,ue[0],0,0.012,0.0122,0.04918,0.0,0.499667,0.9,1.0,0.0,1.0,0.022
1328.0,ue[3],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1306.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1292.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
11.0,attacker[2],1,0.017,0.0152,0.055921,0.001,0.49975,0.033333,0.916667,0.195325,0.366667,0.021
1158.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
445.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.022
1328.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
301.0,attacker[0],1,0.0,0.0048,0.0,0.0,0.5,1.0,0.766667,0.0,0.0,0.03
578.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.019
1323.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1187.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
756.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.026
1402.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
622.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.022
603.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.022
554.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.03
877.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
838.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1481.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
380.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.02
380.0,ue[1],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.022
1090.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1383.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
506.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.029
310.0,ue[1],0,0.0,0.0,0.0,0.0,0.5,1.0,0.466667,0.0,0.0,0.022
176.0,ue[4],0,0.008,0.0096,0.041667,0.002,0.498833,0.583333,1.0,0.0,1.0,0.019
472.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.03
183.0,ue[3],0,0.011,0.0081,0.067901,0.005,0.501083,0.606667,1.0,0.0,1.0,0.017
468.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.022
1442.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1442.0,ue[1],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
915.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
855.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1020.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1064.0,ue[1],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1273.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
417.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.022
696.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.018
219.0,attacker[0],1,0.017,0.0173,0.049133,0.0,0.5,0.726667,1.0,0.161457,1.0,0.027
1058.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
297.0,attacker[0],1,0.0,0.0131,0.0,0.0,0.494667,0.986667,0.9,0.0,0.0,0.03
1019.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
255.0,ue[2],0,0.008,0.0097,0.041237,0.001,0.499417,0.846667,1.0,0.0,1.0,0.02
1155.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1127.0,ue[3],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
572.0,ue[1],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.02
1154.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1344.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1384.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1082.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
935.0,ue[1],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
848.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1493.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1335.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
55.0,ue[2],0,0.01,0.0087,0.057471,0.001,0.500583,0.18,1.0,0.0,1.0,0.018
1001.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
96.0,attacker[0],1,0.011,0.015,0.036667,0.006,0.5,0.316667,1.0,0.0,1.0,0.027
1423.0,ue[1],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
595.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.022
1282.0,ue[1],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
127.0,ue[2],0,0.016,0.0108,0.074074,0.013,0.498917,0.42,1.0,0.201732,1.0,0.018
466.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.029
100.0,attacker[2],1,0.01,0.0153,0.03268,0.013,0.500083,0.33,1.0,0.014322,1.0,0.025
340.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.03
849.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1473.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
254.0,attacker[0],1,0.012,0.0162,0.037037,0.009,0.499917,0.843333,1.0,0.022376,1.0,0.027
1136.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
121.0,ue[4],0,0.009,0.0098,0.045918,0.001,0.500083,0.4,1.0,0.0,1.0,0.019
172.0,attacker[2],1,0.023,0.0165,0.069697,0.01,0.501333,0.57,1.0,0.398122,1.0,0.025
572.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.03
1126.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
393.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.022
537.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.022
638.0,ue[3],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.018
26.0,attacker[1],1,0.022,0.0183,0.060109,0.001,0.499917,0.083333,0.962963,0.348335,0.866667,0.029
1094.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
700.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.03
478.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.03
524.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.029
902.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
316.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.266667,0.0,0.0,0.029
4.0,ue[4],0,0.014,0.0124,0.056452,0.005,0.503417,0.01,1.0,0.0,0.166667,0.019
776.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.018
845.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1137.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1369.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
787.0,ue[1],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.013
415.0,ue[3],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.018
1159.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
4.0,attacker[0],1,0.02,0.0126,0.079365,0.005,0.504083,0.01,0.8,0.242712,0.133333,0.02
1476.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1199.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
376.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.019
109.0,ue[2],0,0.008,0.0106,0.037736,0.001,0.498417,0.36,1.0,0.0,1.0,0.018
960.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1052.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1001.0,attacker[2],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
892.0,ue[3],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1272.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1494.0,ue[4],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1281.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1013.0,ue[1],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
212.0,attacker[2],1,0.019,0.0155,0.06129,0.003,0.502417,0.703333,1.0,0.157832,1.0,0.025
171.0,ue[0],0,0.009,0.0101,0.044554,0.005,0.501417,0.566667,1.0,0.0,1.0,0.018
39.0,ue[1],0,0.006,0.0101,0.029703,0.006,0.499167,0.126667,1.0,0.0,1.0,0.017
1395.0,attacker[1],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
765.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.013
80.0,ue[3],0,0.013,0.0114,0.057018,0.002,0.501167,0.263333,1.0,0.0,1.0,0.016
1163.0,ue[2],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
55.0,ue[4],0,0.01,0.0097,0.051546,0.0,0.5015,0.18,1.0,0.0,1.0,0.019
1203.0,ue[1],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
443.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.03
760.0,attacker[0],1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.03
1266.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
581.0,ue[3],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.018
804.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
589.0,ue[0],0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.022
74.0,ue[1],0,0.009,0.0096,0.046875,0.003,0.498417,0.243333,1.0,0.0,1.0,0.022
