sim_time,node,is_attacker,f1_pkt_rate,f2_mean_rate,f3_burst_ratio,f4_rate_change,f5_rate_trend,f6_flow_duration,f7_activity_ratio,f8_cell_zscore,f9_consecutive,f10_peak_rate
152.0,ue[0],0,0.01,0.0108,0.046296,0.0,0.499833,0.503333,1.0,0.0,1.0,0.018
152.0,ue[1],0,0.008,0.0093,0.043011,0.002,0.499167,0.503333,1.0,0.0,1.0,0.022
152.0,ue[2],0,0.014,0.0108,0.064815,0.003,0.50125,0.503333,1.0,0.183039,1.0,0.018
152.0,ue[3],0,0.014,0.0107,0.065421,0.003,0.502583,0.503333,1.0,0.183039,1.0,0.017
152.0,ue[4],0,0.008,0.0102,0.039216,0.002,0.499333,0.503333,1.0,0.0,1.0,0.019
152.0,attacker[0],1,0.011,0.0152,0.036184,0.001,0.497417,0.503333,1.0,0.0,1.0,0.027
152.0,attacker[1],1,0.015,0.0167,0.04491,0.004,0.497833,0.503333,1.0,0.260109,1.0,0.029
152.0,attacker[2],1,0.013,0.0157,0.041401,0.002,0.5,0.503333,1.0,0.10597,1.0,0.025
153.0,ue[0],0,0.006,0.0101,0.029703,0.004,0.499333,0.506667,1.0,0.0,1.0,0.018
153.0,ue[1],0,0.009,0.0094,0.047872,0.001,0.49875,0.506667,1.0,0.0,1.0,0.022
153.0,ue[2],0,0.011,0.0111,0.04955,0.003,0.500917,0.506667,1.0,0.007586,1.0,0.018
153.0,ue[3],0,0.01,0.0109,0.045872,0.004,0.501833,0.506667,1.0,0.0,1.0,0.017
153.0,ue[4],0,0.013,0.01,0.065,0.005,0.50125,0.506667,1.0,0.128969,1.0,0.019
153.0,attacker[0],1,0.011,0.0147,0.037415,0.0,0.499,0.506667,1.0,0.007586,1.0,0.027
153.0,attacker[1],1,0.018,0.017,0.052941,0.003,0.50075,0.506667,1.0,0.432427,1.0,0.029
153.0,attacker[2],1,0.009,0.0142,0.03169,0.004,0.498333,0.506667,1.0,0.0,1.0,0.025
154.0,ue[0],0,0.006,0.009,0.033333,0.0,0.498,0.51,1.0,0.0,1.0,0.018
154.0,ue[1],0,0.012,0.0093,0.064516,0.003,0.50025,0.51,1.0,0.023444,1.0,0.022
154.0,ue[2],0,0.005,0.0104,0.024038,0.006,0.4985,0.51,1.0,0.0,1.0,0.018
154.0,ue[3],0,0.005,0.0099,0.025253,0.005,0.498417,0.51,1.0,0.0,1.0,0.017
154.0,ue[4],0,0.008,0.0093,0.043011,0.005,0.50175,0.51,1.0,0.0,1.0,0.019
154.0,attacker[0],1,0.022,0.0151,0.072848,0.011,0.501583,0.51,1.0,0.33603,1.0,0.027
154.0,attacker[1],1,0.011,0.0161,0.034161,0.007,0.500417,0.51,1.0,0.0,1.0,0.029
154.0,attacker[2],1,0.021,0.0148,0.070946,0.012,0.5005,0.51,1.0,0.304771,1.0,0.025
155.0,ue[0],0,0.01,0.0092,0.054348,0.004,0.499667,0.513333,1.0,0.0,1.0,0.018
155.0,ue[1],0,0.02,0.0102,0.098039,0.008,0.5035,0.513333,1.0,0.296429,1.0,0.022
155.0,ue[2],0,0.01,0.0106,0.04717,0.005,0.49775,0.513333,1.0,0.0,1.0,0.018
155.0,ue[3],0,0.013,0.0097,0.06701,0.008,0.498667,0.513333,1.0,0.005201,1.0,0.017
155.0,ue[4],0,0.005,0.0085,0.029412,0.003,0.49875,0.513333,1.0,0.0,1.0,0.019
155.0,attacker[0],1,0.019,0.0151,0.062914,0.003,0.504583,0.513333,1.0,0.254825,1.0,0.027
155.0,attacker[1],1,0.016,0.0159,0.050314,0.005,0.499417,0.513333,1.0,0.130013,1.0,0.029
155.0,attacker[2],1,0.01,0.0133,0.037594,0.011,0.501583,0.513333,1.0,0.0,1.0,0.025
156.0,ue[0],0,0.007,0.0089,0.039326,0.003,0.500583,0.516667,1.0,0.0,1.0,0.018
156.0,ue[1],0,0.009,0.0107,0.042056,0.011,0.502417,0.516667,1.0,0.0,1.0,0.022
156.0,ue[2],0,0.007,0.0105,0.033333,0.003,0.49925,0.516667,1.0,0.0,1.0,0.018
156.0,ue[3],0,0.01,0.0095,0.052632,0.003,0.500917,0.516667,1.0,0.0,1.0,0.017
156.0,ue[4],0,0.012,0.0089,0.067416,0.007,0.499417,0.516667,1.0,0.023094,1.0,0.019
156.0,attacker[0],1,0.018,0.0155,0.058065,0.001,0.501917,0.516667,1.0,0.300222,1.0,0.027
156.0,attacker[1],1,0.01,0.015,0.033333,0.006,0.499167,0.516667,1.0,0.0,1.0,0.029
156.0,attacker[2],1,0.019,0.0144,0.065972,0.009,0.500083,0.516667,1.0,0.34641,1.0,0.025
157.0,ue[0],0,0.012,0.0092,0.065217,0.005,0.501083,0.52,1.0,0.073538,1.0,0.018
157.0,ue[1],0,0.005,0.0105,0.02381,0.004,0.496667,0.52,1.0,0.0,1.0,0.022
157.0,ue[2],0,0.008,0.0096,0.041667,0.001,0.499417,0.52,1.0,0.0,1.0,0.018
157.0,ue[3],0,0.014,0.0099,0.070707,0.004,0.501333,0.52,1.0,0.180502,1.0,0.017
157.0,ue[4],0,0.01,0.0087,0.057471,0.002,0.501167,0.52,1.0,0.0,1.0,0.019
157.0,attacker[0],1,0.009,0.0152,0.029605,0.009,0.498083,0.52,1.0,0.0,1.0,0.027
157.0,attacker[1],1,0.018,0.0151,0.059603,0.008,0.4995,0.52,1.0,0.39443,1.0,0.029
157.0,attacker[2],1,0.009,0.0138,0.032609,0.01,0.500333,0.52,1.0,0.0,1.0,0.025
158.0,ue[0],0,0.011,0.009,0.061111,0.001,0.501917,0.523333,1.0,0.0,1.0,0.018
158.0,ue[1],0,0.01,0.0106,0.04717,0.005,0.496917,0.523333,1.0,0.0,1.0,0.022
158.0,ue[2],0,0.007,0.0094,0.037234,0.001,0.500083,0.523333,1.0,0.0,1.0,0.018
158.0,ue[3],0,0.011,0.0102,0.053922,0.003,0.501583,0.523333,1.0,0.0,1.0,0.017
158.0,ue[4],0,0.007,0.0087,0.04023,0.003,0.500083,0.523333,1.0,0.0,1.0,0.019
158.0,attacker[0],1,0.015,0.0144,0.052083,0.006,0.496167,0.523333,1.0,0.264129,1.0,0.027
158.0,attacker[1],1,0.015,0.0148,0.050676,0.003,0.502083,0.523333,1.0,0.264129,1.0,0.029
158.0,attacker[2],1,0.013,0.0137,0.047445,0.004,0.497167,0.523333,1.0,0.127804,1.0,0.025
159.0,ue[0],0,0.018,0.01,0.09,0.007,0.502417,0.526667,1.0,0.188129,1.0,0.018
159.0,ue[1],0,0.012,0.0107,0.056075,0.002,0.499833,0.526667,1.0,0.0,1.0,0.022
159.0,ue[2],0,0.01,0.0091,0.054945,0.003,0.500083,0.526667,1.0,0.0,1.0,0.018
159.0,ue[3],0,0.012,0.0107,0.056075,0.001,0.499583,0.526667,1.0,0.0,1.0,0.017
159.0,ue[4],0,0.018,0.0094,0.095745,0.011,0.50175,0.526667,1.0,0.188129,1.0,0.019
159.0,attacker[0],1,0.016,0.015,0.053333,0.001,0.500083,0.526667,1.0,0.072357,1.0,0.027
159.0,attacker[1],1,0.012,0.0141,0.042553,0.003,0.499417,0.526667,1.0,0.0,1.0,0.029
159.0,attacker[2],1,0.02,0.0143,0.06993,0.007,0.501917,0.526667,1.0,0.303901,1.0,0.025
160.0,ue[0],0,0.015,0.0105,0.071429,0.003,0.50325,0.53,1.0,0.122132,1.0,0.018
160.0,ue[1],0,0.005,0.01,0.025,0.007,0.50025,0.53,1.0,0.0,1.0,0.022
160.0,ue[2],0,0.015,0.0098,0.076531,0.005,0.502583,0.53,1.0,0.122132,1.0,0.018
160.0,ue[3],0,0.013,0.0113,0.057522,0.001,0.500417,0.53,1.0,0.007184,1.0,0.017
160.0,ue[4],0,0.012,0.0099,0.060606,0.006,0.502667,0.53,1.0,0.0,1.0,0.019
160.0,attacker[0],1,0.017,0.015,0.056667,0.001,0.50125,0.53,1.0,0.237079,1.0,0.027
160.0,attacker[1],1,0.015,0.0141,0.053191,0.003,0.499583,0.53,1.0,0.122132,1.0,0.029
160.0,attacker[2],1,0.011,0.014,0.039286,0.009,0.500917,0.53,1.0,0.0,1.0,0.025
161.0,ue[0],0,0.009,0.0104,0.043269,0.006,0.499167,0.533333,1.0,0.0,1.0,0.018
161.0,ue[1],0,0.011,0.0101,0.054455,0.006,0.4995,0.533333,1.0,0.0,1.0,0.022
161.0,ue[2],0,0.009,0.0096,0.046875,0.006,0.501833,0.533333,1.0,0.0,1.0,0.018
161.0,ue[3],0,0.005,0.0107,0.023364,0.008,0.498333,0.533333,1.0,0.0,1.0,0.017
161.0,ue[4],0,0.004,0.0097,0.020619,0.008,0.498167,0.533333,1.0,0.0,1.0,0.019
161.0,attacker[0],1,0.021,0.0159,0.066038,0.004,0.502833,0.533333,1.0,0.337748,1.0,0.027
161.0,attacker[1],1,0.019,0.0149,0.063758,0.004,0.501,0.533333,1.0,0.267567,1.0,0.029
161.0,attacker[2],1,0.013,0.0138,0.047101,0.002,0.499,0.533333,1.0,0.057022,1.0,0.025
162.0,ue[0],0,0.008,0.0102,0.039216,0.001,0.496917,0.536667,1.0,0.0,1.0,0.018
162.0,ue[1],0,0.011,0.0104,0.052885,0.0,0.501,0.536667,1.0,0.0,1.0,0.022
162.0,ue[2],0,0.01,0.0092,0.054348,0.001,0.499417,0.536667,1.0,0.0,1.0,0.018
162.0,ue[3],0,0.011,0.0104,0.052885,0.006,0.498,0.536667,1.0,0.0,1.0,0.017
162.0,ue[4],0,0.009,0.0098,0.045918,0.005,0.497083,0.536667,1.0,0.0,1.0,0.019
162.0,attacker[0],1,0.017,0.0165,0.051515,0.004,0.5015,0.536667,1.0,0.214606,1.0,0.027
162.0,attacker[1],1,0.017,0.0151,0.056291,0.002,0.502,0.536667,1.0,0.214606,1.0,0.029
162.0,attacker[2],1,0.019,0.0144,0.065972,0.006,0.500667,0.536667,1.0,0.315597,1.0,0.025
163.0,ue[0],0,0.008,0.0104,0.038462,0.0,0.497,0.54,1.0,0.0,1.0,0.018
163.0,ue[1],0,0.01,0.0105,0.047619,0.001,0.500583,0.54,1.0,0.0,1.0,0.022
163.0,ue[2],0,0.011,0.0092,0.059783,0.001,0.499583,0.54,1.0,0.0,1.0,0.018
163.0,ue[3],0,0.008,0.0102,0.039216,0.003,0.49975,0.54,1.0,0.0,1.0,0.017
163.0,ue[4],0,0.008,0.0093,0.043011,0.001,0.498583,0.54,1.0,0.0,1.0,0.019
163.0,attacker[0],1,0.018,0.0172,0.052326,0.001,0.49975,0.54,1.0,0.25424,1.0,0.027
163.0,attacker[1],1,0.021,0.0154,0.068182,0.004,0.501833,0.54,1.0,0.384064,1.0,0.029
163.0,attacker[2],1,0.013,0.0148,0.043919,0.006,0.500667,0.54,1.0,0.037865,1.0,0.025
164.0,ue[0],0,0.013,0.0111,0.058559,0.005,0.499917,0.543333,1.0,0.0,1.0,0.018
164.0,ue[1],0,0.011,0.0104,0.052885,0.001,0.50075,0.543333,1.0,0.0,1.0,0.022
164.0,ue[2],0,0.01,0.0097,0.051546,0.001,0.499583,0.543333,1.0,0.0,1.0,0.018
164.0,ue[3],0,0.011,0.0108,0.050926,0.003,0.499917,0.543333,1.0,0.0,1.0,0.017
164.0,ue[4],0,0.013,0.0098,0.066327,0.005,0.501083,0.543333,1.0,0.0,1.0,0.019
164.0,attacker[0],1,0.016,0.0166,0.048193,0.002,0.499333,0.543333,1.0,0.210263,1.0,0.027
164.0,attacker[1],1,0.016,0.0159,0.050314,0.005,0.50075,0.543333,1.0,0.210263,1.0,0.029
164.0,attacker[2],1,0.017,0.0144,0.059028,0.004,0.500333,0.543333,1.0,0.290363,1.0,0.025
165.0,ue[0],0,0.01,0.0111,0.045045,0.003,0.501583,0.546667,1.0,0.0,1.0,0.018
165.0,ue[1],0,0.008,0.0092,0.043478,0.003,0.499417,0.546667,1.0,0.0,1.0,0.022
165.0,ue[2],0,0.013,0.01,0.065,0.003,0.50075,0.546667,1.0,0.0,1.0,0.018
165.0,ue[3],0,0.012,0.0107,0.056075,0.001,0.50175,0.546667,1.0,0.0,1.0,0.017
165.0,ue[4],0,0.012,0.0105,0.057143,0.001,0.50275,0.546667,1.0,0.0,1.0,0.019
165.0,attacker[0],1,0.026,0.0173,0.075145,0.01,0.501167,0.546667,1.0,0.458264,1.0,0.027
165.0,attacker[1],1,0.015,0.0158,0.047468,0.001,0.49825,0.546667,1.0,0.033767,1.0,0.029
165.0,attacker[2],1,0.017,0.0151,0.056291,0.0,0.501,0.546667,1.0,0.110948,1.0,0.025
166.0,ue[0],0,0.013,0.0117,0.055556,0.003,0.500917,0.55,1.0,0.0,1.0,0.018
166.0,ue[1],0,0.011,0.0094,0.058511,0.003,0.499417,0.55,1.0,0.0,1.0,0.022
166.0,ue[2],0,0.008,0.0101,0.039604,0.005,0.500083,0.55,1.0,0.0,1.0,0.018
166.0,ue[3],0,0.01,0.0107,0.046729,0.002,0.5005,0.55,1.0,0.0,1.0,0.017
166.0,ue[4],0,0.009,0.0102,0.044118,0.003,0.50025,0.55,1.0,0.0,1.0,0.019
166.0,attacker[0],1,0.018,0.0173,0.052023,0.008,0.5025,0.55,1.0,0.227549,1.0,0.027
166.0,attacker[1],1,0.015,0.0163,0.046012,0.0,0.4985,0.55,1.0,0.087519,1.0,0.029
166.0,attacker[2],1,0.021,0.0153,0.068627,0.004,0.501333,0.55,1.0,0.36758,1.0,0.025
167.0,ue[0],0,0.009,0.0114,0.039474,0.004,0.500333,0.553333,1.0,0.0,1.0,0.018
167.0,ue[1],0,0.006,0.0095,0.031579,0.005,0.499417,0.553333,1.0,0.0,1.0,0.022
167.0,ue[2],0,0.009,0.0102,0.044118,0.001,0.498583,0.553333,1.0,0.0,1.0,0.018
167.0,ue[3],0,0.006,0.0099,0.030303,0.004,0.498833,0.553333,1.0,0.0,1.0,0.017
167.0,ue[4],0,0.013,0.0105,0.061905,0.004,0.5,0.553333,1.0,0.085044,1.0,0.019
167.0,attacker[0],1,0.018,0.0182,0.049451,0.0,0.499,0.553333,1.0,0.328027,1.0,0.027
167.0,attacker[1],1,0.014,0.0159,0.044025,0.001,0.498583,0.553333,1.0,0.13364,1.0,0.029
167.0,attacker[2],1,0.015,0.0159,0.04717,0.006,0.501167,0.553333,1.0,0.182237,1.0,0.025
168.0,ue[0],0,0.014,0.0117,0.059829,0.005,0.49975,0.556667,1.0,0.103692,1.0,0.018
168.0,ue[1],0,0.006,0.0091,0.032967,0.0,0.498,0.556667,1.0,0.0,1.0,0.022
168.0,ue[2],0,0.011,0.0106,0.051887,0.002,0.499833,0.556667,1.0,0.0,1.0,0.018
168.0,ue[3],0,0.009,0.0097,0.046392,0.003,0.49825,0.556667,1.0,0.0,1.0,0.017
168.0,ue[4],0,0.007,0.0105,0.033333,0.006,0.499333,0.556667,1.0,0.0,1.0,0.019
168.0,attacker[0],1,0.018,0.0185,0.048649,0.0,0.499,0.556667,1.0,0.278331,1.0,0.027
168.0,attacker[1],1,0.019,0.0163,0.058282,0.005,0.500583,0.556667,1.0,0.321991,1.0,0.029
168.0,attacker[2],1,0.009,0.0155,0.029032,0.006,0.496833,0.556667,1.0,0.0,1.0,0.025
169.0,ue[0],0,0.003,0.0102,0.014706,0.011,0.498917,0.56,1.0,0.0,1.0,0.018
169.0,ue[1],0,0.014,0.0093,0.075269,0.008,0.500833,0.56,1.0,0.134508,1.0,0.022
169.0,ue[2],0,0.009,0.0105,0.042857,0.002,0.5,0.56,1.0,0.0,1.0,0.018
169.0,ue[3],0,0.011,0.0096,0.057292,0.002,0.500333,0.56,1.0,0.0,1.0,0.017
169.0,ue[4],0,0.014,0.0101,0.069307,0.007,0.499583,0.56,1.0,0.134508,1.0,0.019
169.0,attacker[0],1,0.012,0.0181,0.033149,0.006,0.497167,0.56,1.0,0.032026,1.0,0.027
169.0,attacker[1],1,0.011,0.0162,0.033951,0.008,0.500167,0.56,1.0,0.0,1.0,0.029
169.0,attacker[2],1,0.017,0.0152,0.055921,0.008,0.497667,0.56,1.0,0.288231,1.0,0.025
170.0,ue[0],0,0.014,0.0101,0.069307,0.011,0.49825,0.563333,1.0,0.005682,1.0,0.018
170.0,ue[1],0,0.008,0.0096,0.041667,0.006,0.501667,0.563333,1.0,0.0,1.0,0.022
170.0,ue[2],0,0.015,0.0105,0.071429,0.006,0.501333,0.563333,1.0,0.051137,1.0,0.018
170.0,ue[3],0,0.009,0.0092,0.048913,0.002,0.500833,0.563333,1.0,0.0,1.0,0.017
170.0,ue[4],0,0.009,0.0098,0.045918,0.005,0.500917,0.563333,1.0,0.0,1.0,0.019
170.0,attacker[0],1,0.018,0.0182,0.049451,0.006,0.4985,0.563333,1.0,0.187503,1.0,0.027
170.0,attacker[1],1,0.018,0.0165,0.054545,0.007,0.49925,0.563333,1.0,0.187503,1.0,0.029
170.0,attacker[2],1,0.02,0.0161,0.062112,0.003,0.50175,0.563333,1.0,0.278414,1.0,0.025
171.0,ue[0],0,0.009,0.0101,0.044554,0.005,0.501417,0.566667,1.0,0.0,1.0,0.018
171.0,ue[1],0,0.007,0.0092,0.038043,0.001,0.499417,0.566667,1.0,0.0,1.0,0.022
171.0,ue[2],0,0.009,0.0105,0.042857,0.006,0.501167,0.566667,1.0,0.0,1.0,0.018
171.0,ue[3],0,0.008,0.0095,0.042105,0.001,0.499917,0.566667,1.0,0.0,1.0,0.017
171.0,ue[4],0,0.011,0.0105,0.052381,0.002,0.499333,0.566667,1.0,0.196039,1.0,0.019
171.0,attacker[0],1,0.009,0.017,0.026471,0.009,0.49875,0.566667,1.0,0.0,1.0,0.027
171.0,attacker[1],1,0.008,0.0154,0.025974,0.01,0.499167,0.566667,1.0,0.0,1.0,0.029
171.0,attacker[2],1,0.013,0.0161,0.040373,0.007,0.501417,0.566667,1.0,0.420084,1.0,0.025
172.0,ue[0],0,0.014,0.0107,0.065421,0.005,0.500583,0.57,1.0,0.035277,1.0,0.018
172.0,ue[1],0,0.016,0.0097,0.082474,0.009,0.501083,0.57,1.0,0.115909,1.0,0.022
172.0,ue[2],0,0.013,0.0108,0.060185,0.004,0.499667,0.57,1.0,0.0,1.0,0.018
172.0,ue[3],0,0.007,0.0091,0.038462,0.001,0.498917,0.57,1.0,0.0,1.0,0.017
172.0,ue[4],0,0.006,0.0102,0.029412,0.005,0.49925,0.57,1.0,0.0,1.0,0.019
172.0,attacker[0],1,0.014,0.0167,0.041916,0.005,0.49775,0.57,1.0,0.035277,1.0,0.027
172.0,attacker[1],1,0.012,0.0149,0.040268,0.004,0.497,0.57,1.0,0.0,1.0,0.029
172.0,attacker[2],1,0.023,0.0165,0.069697,0.01,0.501333,0.57,1.0,0.398122,1.0,0.025
173.0,ue[0],0,0.007,0.0106,0.033019,0.007,0.500917,0.573333,1.0,0.0,1.0,0.018
173.0,ue[1],0,0.009,0.0096,0.046875,0.007,0.501417,0.573333,1.0,0.0,1.0,0.022
173.0,ue[2],0,0.011,0.0108,0.050926,0.002,0.5005,0.573333,1.0,0.0,1.0,0.018
173.0,ue[3],0,0.013,0.0096,0.067708,0.006,0.500333,0.573333,1.0,0.011128,1.0,0.017
173.0,ue[4],0,0.011,0.0105,0.052381,0.005,0.498583,0.573333,1.0,0.0,1.0,0.019
173.0,attacker[0],1,0.02,0.0169,0.059172,0.006,0.502,0.573333,1.0,0.322721,1.0,0.027
173.0,attacker[1],1,0.02,0.0148,0.067568,0.008,0.501833,0.573333,1.0,0.322721,1.0,0.029
173.0,attacker[2],1,0.011,0.0163,0.033742,0.012,0.500167,0.573333,1.0,0.0,1.0,0.025
174.0,ue[0],0,0.005,0.0098,0.02551,0.002,0.496833,0.576667,1.0,0.0,1.0,0.018
174.0,ue[1],0,0.007,0.0092,0.038043,0.002,0.498833,0.576667,1.0,0.0,1.0,0.022
174.0,ue[2],0,0.007,0.0105,0.033333,0.004,0.498333,0.576667,1.0,0.0,1.0,0.018
174.0,ue[3],0,0.006,0.0091,0.032967,0.007,0.50075,0.576667,1.0,0.0,1.0,0.017
174.0,ue[4],0,0.011,0.0103,0.053398,0.0,0.501167,0.576667,1.0,0.020851,1.0,0.019
174.0,attacker[0],1,0.016,0.0169,0.047337,0.004,0.502167,0.576667,1.0,0.229366,1.0,0.027
174.0,attacker[1],1,0.019,0.0151,0.062914,0.001,0.503417,0.576667,1.0,0.354474,1.0,0.029
174.0,attacker[2],1,0.013,0.0159,0.040881,0.002,0.496667,0.576667,1.0,0.104257,1.0,0.025
175.0,ue[0],0,0.009,0.0097,0.046392,0.004,0.4985,0.58,1.0,0.0,1.0,0.018
175.0,ue[1],0,0.013,0.0097,0.06701,0.006,0.499667,0.58,1.0,0.024807,1.0,0.022
175.0,ue[2],0,0.011,0.0103,0.053398,0.004,0.499,0.58,1.0,0.0,1.0,0.018
175.0,ue[3],0,0.01,0.0089,0.05618,0.004,0.499333,0.58,1.0,0.0,1.0,0.017
175.0,ue[4],0,0.006,0.0097,0.030928,0.005,0.499583,0.58,1.0,0.0,1.0,0.019
175.0,attacker[0],1,0.018,0.0161,0.055901,0.002,0.501333,0.58,1.0,0.272876,1.0,0.027
175.0,attacker[1],1,0.018,0.0154,0.058442,0.001,0.502583,0.58,1.0,0.272876,1.0,0.029
175.0,attacker[2],1,0.015,0.0157,0.047771,0.002,0.499167,0.58,1.0,0.124035,1.0,0.025
176.0,ue[0],0,0.009,0.0093,0.048387,0.0,0.500167,0.583333,1.0,0.0,1.0,0.018
176.0,ue[1],0,0.008,0.0094,0.042553,0.005,0.499917,0.583333,1.0,0.0,1.0,0.022
176.0,ue[2],0,0.002,0.0097,0.010309,0.009,0.498083,0.583333,1.0,0.0,1.0,0.018
176.0,ue[3],0,0.006,0.0085,0.035294,0.004,0.499667,0.583333,1.0,0.0,1.0,0.017
176.0,ue[4],0,0.008,0.0096,0.041667,0.002,0.498833,0.583333,1.0,0.0,1.0,0.019
176.0,attacker[0],1,0.016,0.0159,0.050314,0.002,0.500167,0.583333,1.0,0.287011,1.0,0.027
176.0,attacker[1],1,0.015,0.0154,0.048701,0.003,0.49975,0.583333,1.0,0.24199,1.0,0.029
176.0,attacker[2],1,0.013,0.0149,0.043624,0.002,0.499167,0.583333,1.0,0.151947,1.0,0.025
177.0,ue[0],0,0.006,0.009,0.033333,0.003,0.50025,0.586667,1.0,0.0,1.0,0.018
177.0,ue[1],0,0.018,0.0106,0.084906,0.01,0.501667,0.586667,1.0,0.230061,1.0,0.022
177.0,ue[2],0,0.016,0.0104,0.076923,0.014,0.499667,0.586667,1.0,0.118517,1.0,0.018
177.0,ue[3],0,0.012,0.0091,0.065934,0.006,0.499667,0.586667,1.0,0.0,1.0,0.017
177.0,ue[4],0,0.015,0.0098,0.076531,0.007,0.501083,0.586667,1.0,0.062744,1.0,0.019
177.0,attacker[0],1,0.015,0.0156,0.048077,0.001,0.49875,0.586667,1.0,0.062744,1.0,0.027
177.0,attacker[1],1,0.012,0.0152,0.039474,0.003,0.49725,0.586667,1.0,0.0,1.0,0.029
177.0,attacker[2],1,0.017,0.0151,0.056291,0.004,0.501,0.586667,1.0,0.174289,1.0,0.025
178.0,ue[0],0,0.01,0.0086,0.05814,0.004,0.500167,0.59,1.0,0.0,1.0,0.018
178.0,ue[1],0,0.013,0.0113,0.057522,0.005,0.503083,0.59,1.0,0.0,1.0,0.022
178.0,ue[2],0,0.01,0.0103,0.048544,0.006,0.503167,0.59,1.0,0.0,1.0,0.018
178.0,ue[3],0,0.011,0.0093,0.05914,0.001,0.502083,0.59,1.0,0.0,1.0,0.017
178.0,ue[4],0,0.008,0.0099,0.040404,0.007,0.501583,0.59,1.0,0.0,1.0,0.019
178.0,attacker[0],1,0.018,0.0156,0.057692,0.003,0.499917,0.59,1.0,0.27735,1.0,0.027
178.0,attacker[1],1,0.017,0.015,0.056667,0.005,0.498583,0.59,1.0,0.22188,1.0,0.029
178.0,attacker[2],1,0.017,0.0159,0.053459,0.0,0.501667,0.59,1.0,0.22188,1.0,0.025
179.0,ue[0],0,0.006,0.0089,0.033708,0.004,0.5,0.593333,1.0,0.0,1.0,0.018
179.0,ue[1],0,0.009,0.0108,0.041667,0.004,0.499,0.593333,1.0,0.0,1.0,0.022
179.0,ue[2],0,0.013,0.0107,0.060748,0.003,0.500917,0.593333,1.0,0.102069,1.0,0.018
179.0,ue[3],0,0.004,0.0086,0.023256,0.007,0.499083,0.593333,1.0,0.0,1.0,0.017
179.0,ue[4],0,0.008,0.0093,0.043011,0.0,0.499167,0.593333,1.0,0.0,1.0,0.019
179.0,attacker[0],1,0.017,0.0161,0.052795,0.001,0.500583,0.593333,1.0,0.283524,1.0,0.027
179.0,attacker[1],1,0.016,0.0155,0.051613,0.001,0.50075,0.593333,1.0,0.23816,1.0,0.029
179.0,attacker[2],1,0.013,0.0155,0.041935,0.004,0.5,0.593333,1.0,0.102069,1.0,0.025
180.0,ue[0],0,0.007,0.0082,0.042683,0.001,0.499083,0.596667,1.0,0.0,1.0,0.018
180.0,ue[1],0,0.008,0.0108,0.037037,0.001,0.49775,0.596667,1.0,0.0,1.0,0.022
180.0,ue[2],0,0.011,0.0103,0.053398,0.002,0.501333,0.596667,1.0,0.0,1.0,0.018
180.0,ue[3],0,0.008,0.0085,0.047059,0.004,0.498167,0.596667,1.0,0.0,1.0,0.017
180.0,ue[4],0,0.008,0.0092,0.043478,0.0,0.498833,0.596667,1.0,0.0,1.0,0.019
180.0,attacker[0],1,0.022,0.0165,0.066667,0.005,0.501583,0.596667,1.0,0.305385,1.0,0.027
180.0,attacker[1],1,0.011,0.0148,0.037162,0.005,0.499417,0.596667,1.0,0.0,1.0,0.029
180.0,attacker[2],1,0.024,0.0159,0.075472,0.011,0.501417,0.596667,1.0,0.368841,1.0,0.025
181.0,ue[0],0,0.008,0.0081,0.049383,0.001,0.500083,0.6,1.0,0.0,1.0,0.018
181.0,ue[1],0,0.01,0.0111,0.045045,0.002,0.497833,0.6,1.0,0.0,1.0,0.022
181.0,ue[2],0,0.008,0.0102,0.039216,0.003,0.49825,0.6,1.0,0.0,1.0,0.018
181.0,ue[3],0,0.007,0.0084,0.041667,0.001,0.49925,0.6,1.0,0.0,1.0,0.017
181.0,ue[4],0,0.008,0.0089,0.044944,0.0,0.498833,0.6,1.0,0.0,1.0,0.019
181.0,attacker[0],1,0.011,0.0167,0.032934,0.011,0.499917,0.6,1.0,0.005441,1.0,0.027
181.0,attacker[1],1,0.013,0.0153,0.042484,0.002,0.4985,0.6,1.0,0.092502,1.0,0.029
181.0,attacker[2],1,0.022,0.0168,0.065476,0.002,0.503667,0.6,1.0,0.484275,1.0,0.025
182.0,ue[0],0,0.012,0.0079,0.075949,0.004,0.501167,0.603333,1.0,0.014857,1.0,0.018
182.0,ue[1],0,0.004,0.0099,0.020202,0.006,0.4985,0.603333,1.0,0.0,1.0,0.022
182.0,ue[2],0,0.011,0.01,0.055,0.003,0.499083,0.603333,1.0,0.0,1.0,0.018
182.0,ue[3],0,0.006,0.0083,0.036145,0.001,0.499417,0.603333,1.0,0.0,1.0,0.017
182.0,ue[4],0,0.008,0.0091,0.043956,0.0,0.5,0.603333,1.0,0.0,1.0,0.019
182.0,attacker[0],1,0.018,0.0171,0.052632,0.007,0.49775,0.603333,1.0,0.252565,1.0,0.027
182.0,attacker[1],1,0.016,0.0157,0.050955,0.003,0.499917,0.603333,1.0,0.173329,1.0,0.029
182.0,attacker[2],1,0.018,0.0163,0.055215,0.004,0.501,0.603333,1.0,0.252565,1.0,0.025
183.0,ue[0],0,0.009,0.0081,0.055556,0.003,0.50175,0.606667,1.0,0.0,1.0,0.018
183.0,ue[1],0,0.011,0.0101,0.054455,0.007,0.49925,0.606667,1.0,0.0,1.0,0.022
183.0,ue[2],0,0.008,0.0097,0.041237,0.003,0.499417,0.606667,1.0,0.0,1.0,0.018
