sim_time,node,node_type,pkt_rate,pkt_size,interval,dest_port,burst_ratio,cell_zscore,is_attacker,f1_pkt_rate,f2_pkt_size,f3_interval,f4_burst,f5_zscore
12.05,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.08,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.11,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.14,ue[0],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
12.14,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.18,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.18,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.22,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.22,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.25,ue[1],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
12.26,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.31,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.31,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.31,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.32,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.35,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.35,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.35,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.38,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.38,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.41,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.43,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.45,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.47,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.47,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.49,ue[0],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
12.5,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.5,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.55,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.6,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.6,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.63,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.66,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.66,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.67,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.68,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.68,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.69,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.75,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.77,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.8,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.8,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.8,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.83,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.83,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.84,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.9,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.9,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.9,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
12.93,ue[2],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
12.93,ue[4],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
12.94,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.02,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.02,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.06,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.06,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.06,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.06,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.09,ue[0],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
13.09,ue[1],normal,400,512,0.1,0,1,0,0,0.26666668,0.34133333,0.0,0.05,0.0
13.12,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.14,ue[1],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
13.18,ue[4],normal,300,512,0.1,0,1,0,0,0.2,0.34133333,0.0,0.05,0.0
13.22,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.24,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.24,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.27,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.27,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.28,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.4,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.4,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.4,ue[3],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
13.46,ue[1],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
13.46,ue[2],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
13.46,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.48,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.5,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.5,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.52,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.52,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.56,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.58,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.58,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.6,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.6,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.63,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.66,ue[0],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
13.72,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.72,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.73,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.78,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.81,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.81,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.9,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.9,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.92,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.92,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
13.96,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.01,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.01,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.01,ue[2],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
14.01,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.06,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.08,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.08,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.09,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.09,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.1,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.13,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.13,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.18,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.21,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.24,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.28,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.28,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.28,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.3,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.33,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.33,ue[4],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
14.36,ue[1],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
14.36,ue[4],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
14.37,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.37,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.39,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.4,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.44,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.48,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.51,ue[1],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
14.58,ue[2],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
14.58,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.61,ue[3],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
14.61,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.68,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.7,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.75,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.75,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.76,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.79,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.79,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.83,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.87,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.9,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.94,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
14.96,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.07,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.07,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.07,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.09,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.09,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.15,ue[0],normal,300,512,0.1,0,1,0,0,0.2,0.34133333,0.0,0.05,0.0
15.19,ue[4],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
15.22,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.26,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.26,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.28,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.28,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.43,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.43,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.53,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.53,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.53,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.53,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.56,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.56,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.57,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.58,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.61,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.61,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.65,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.67,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.69,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.72,ue[1],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
15.72,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.72,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.72,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.74,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.75,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.76,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.83,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.85,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.89,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.92,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.92,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.96,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
15.96,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.05,ue[1],normal,300,512,0.1,0,1,0,0,0.2,0.34133333,0.0,0.05,0.0
16.14,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.19,ue[2],normal,300,512,0.1,0,1,0,0,0.2,0.34133333,0.0,0.05,0.0
16.19,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.22,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.25,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.25,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.26,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.37,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.37,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.39,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.42,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.45,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.52,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.55,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.55,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.55,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.58,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.6,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.6,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.6,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.66,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.66,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.7,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.8,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.8,ue[3],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
16.8,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
16.81,attacker[1],attacker,700,1500,0.001,0,1,0,1,0.46666667,1.0,1.0,0.05,0.0
16.82,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.82,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
16.84,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.84,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
16.85,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
16.87,attacker[1],attacker,2300,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
16.89,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.89,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.89,attacker[1],attacker,1900,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
16.9,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.9,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
16.91,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.91,attacker[1],attacker,600,1500,0.001,0,1,0,1,0.4,1.0,1.0,0.05,0.0
16.92,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.92,attacker[1],attacker,1000,1500,0.001,0,1,0,1,0.6666667,1.0,1.0,0.05,0.0
16.93,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
16.95,attacker[1],attacker,1700,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
16.97,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.97,attacker[1],attacker,1900,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
16.98,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.98,attacker[1],attacker,1000,1500,0.001,0,1,0,1,0.6666667,1.0,1.0,0.05,0.0
16.99,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
16.99,attacker[1],attacker,600,1500,0.001,0,1,0,1,0.4,1.0,1.0,0.05,0.0
17,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
17.01,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.01,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
17.02,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
17.03,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
17.05,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.05,attacker[1],attacker,1600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
17.06,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.06,attacker[1],attacker,1600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
17.07,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.07,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
17.08,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
17.09,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
17.11,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.11,attacker[1],attacker,1800,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
17.13,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
17.14,attacker[1],attacker,1000,1500,0.001,0,1,0,1,0.6666667,1.0,1.0,0.05,0.0
17.15,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.15,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.15,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
17.16,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
17.17,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
17.19,ue[4],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
17.19,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
17.2,attacker[1],attacker,700,1500,0.001,0,1,0,1,0.46666667,1.0,1.0,0.05,0.0
17.21,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.21,attacker[1],attacker,1600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
17.22,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
17.23,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.23,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
